1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1312182718654902272, 2020-10-03 00:08:33, False
1312182479344738304, 2020-10-03 00:07:36, False
1312132404983676929, 2020-10-02 20:48:38, False
1312109036863582209, 2020-10-02 19:15:46, False
1312064415353765899, 2020-10-02 16:18:28, False
1312034992793452546, 2020-10-02 14:21:33, False
1311995437377781760, 2020-10-02 11:44:22, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1312406170594926593, 2020-10-03 14:56:29, False
1312392597994909703, 2020-10-03 14:02:33, False
1312194944879087617, 2020-10-03 00:57:08, False
1312182718654902272, 2020-10-03 00:08:33, False
1312182479344738304, 2020-10-03 00:07:36, False
1312132404983676929, 2020-10-02 20:48:38, False
1312109036863582209, 2020-10-02 19:15:46, False
1312064415353765899, 2020-10-02 16:18:28, False
1312034992793452546, 2020-10-02 14:21:33, False
1311995437377781760, 2020-10-02 11:44:22, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1312454874827649025, 2020-10-03 18:10:01, False
1312406170594926593, 2020-10-03 14:56:29, False
1312392597994909703, 2020-10-03 14:02:33, False
1312194944879087617, 2020-10-03 00:57:08, False
1312182718654902272, 2020-10-03 00:08:33, False
1312182479344738304, 2020-10-03 00:07:36, False
1312132404983676929, 2020-10-02 20:48:38, False
1312109036863582209, 2020-10-02 19:15:46, False
1312064415353765899, 2020-10-02 16:18:28, False
1312034992793452546, 2020-10-02 14:21:33, False
1311995437377781760, 2020-10-02 11:44:22, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1312454874827649025, 2020-10-03 18:10:01, False
1312406170594926593, 2020-10-03 14:56:29, False
1312392597994909703, 2020-10-03 14:02:33, False
1312194944879087617, 2020-10-03 00:57:08, False
1312182718654902272, 2020-10-03 00:08:33, False
1312182479344738304, 2020-10-03 00:07:36, False
1312132404983676929, 2020-10-02 20:48:38, False
1312109036863582209, 2020-10-02 19:15:46, False
1312064415353765899, 2020-10-02 16:18:28, False
1312034992793452546, 2020-10-02 14:21:33, False
1311995437377781760, 2020-10-02 11:44:22, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1312454874827649025, 2020-10-03 18:10:01, False
1312406170594926593, 2020-10-03 14:56:29, False
1312392597994909703, 2020-10-03 14:02:33, False
1312194944879087617, 2020-10-03 00:57:08, False
1312182718654902272, 2020-10-03 00:08:33, False
1312182479344738304, 2020-10-03 00:07:36, False
1312132404983676929, 2020-10-02 20:48:38, False
1312109036863582209, 2020-10-02 19:15:46, False
1312064415353765899, 2020-10-02 16:18:28, False
1312034992793452546, 2020-10-02 14:21:33, False
1311995437377781760, 2020-10-02 11:44:22, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1311670316905705472, 2020-10-01 14:12:27, False
1312754781010747395, 2020-10-04 14:01:44, False
1312739726038839297, 2020-10-04 13:01:54, False
1312454874827649025, 2020-10-03 18:10:01, False
1312406170594926593, 2020-10-03 14:56:29, False
1312392597994909703, 2020-10-03 14:02:33, False
1312194944879087617, 2020-10-03 00:57:08, False
1312182718654902272, 2020-10-03 00:08:33, False
1312182479344738304, 2020-10-03 00:07:36, False
1312132404983676929, 2020-10-02 20:48:38, False
1312109036863582209, 2020-10-02 19:15:46, False
1312064415353765899, 2020-10-02 16:18:28, False
1312034992793452546, 2020-10-02 14:21:33, False
1311995437377781760, 2020-10-02 11:44:22, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1311695291431739393, 2020-10-01 15:51:42, False
1312872457506881541, 2020-10-04 21:49:20, False
1312754781010747395, 2020-10-04 14:01:44, False
1312739726038839297, 2020-10-04 13:01:54, False
1312454874827649025, 2020-10-03 18:10:01, False
1312406170594926593, 2020-10-03 14:56:29, False
1312392597994909703, 2020-10-03 14:02:33, False
1312194944879087617, 2020-10-03 00:57:08, False
1312182718654902272, 2020-10-03 00:08:33, False
1312182479344738304, 2020-10-03 00:07:36, False
1312132404983676929, 2020-10-02 20:48:38, False
1312109036863582209, 2020-10-02 19:15:46, False
1312064415353765899, 2020-10-02 16:18:28, False
1312034992793452546, 2020-10-02 14:21:33, False
1311995437377781760, 2020-10-02 11:44:22, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
1312872457506881541, 2020-10-04 21:49:20, False
1312754781010747395, 2020-10-04 14:01:44, False
1312739726038839297, 2020-10-04 13:01:54, False
1312454874827649025, 2020-10-03 18:10:01, False
1312406170594926593, 2020-10-03 14:56:29, False
1312392597994909703, 2020-10-03 14:02:33, False
1312194944879087617, 2020-10-03 00:57:08, False
1312182718654902272, 2020-10-03 00:08:33, False
1312182479344738304, 2020-10-03 00:07:36, False
1312132404983676929, 2020-10-02 20:48:38, False
1312109036863582209, 2020-10-02 19:15:46, False
1312064415353765899, 2020-10-02 16:18:28, False
1312034992793452546, 2020-10-02 14:21:33, False
1311995437377781760, 2020-10-02 11:44:22, False
1311828501125791744, 2020-10-02 00:41:01, False
1311819390069940224, 2020-10-02 00:04:49, False
1311791354092105735, 2020-10-01 21:36:46, True
1311782353816125451, 2020-10-01 21:37:39, False
1311729571109261313, 2020-10-01 18:07:55, False
1311714051593056259, 2020-10-01 17:06:15, False
